User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
PP0024286,111,3,6752.04,2,3,2,7,Regular
PP0024287,271,1,11068.47,1,1,3,5,Needs Attention
PP0024288,85,4,36138.7,3,4,4,11,Loyal
PP0024289,151,2,36357.75,2,2,4,8,Regular
PP0024290,109,3,13910.310000000001,3,3,3,9,Regular
PP0024291,313,2,10963.75,1,2,3,6,Needs Attention
PP0024292,146,1,3203.07,2,1,1,4,Lost
PP0024293,116,2,3875.89,2,2,1,5,Needs Attention
PP0024294,23,2,11138.619999999999,5,2,3,10,Loyal
PP0024296,80,1,1015.7,3,1,1,5,Needs Attention
PP0024297,38,4,8749.38,4,4,2,10,Loyal
PP0024298,55,4,20397.01,4,4,3,11,Loyal
PP0024299,26,1,1246.7,5,1,1,7,Regular
PP0024300,239,2,4650.19,1,2,2,5,Needs Attention
PP0024301,102,4,43061.9,3,4,4,11,Loyal
PP0024302,302,1,3096.34,1,1,1,3,Lost
PP0024303,136,1,3193.96,2,1,1,4,Lost
PP0024304,26,2,95039.38,5,2,5,12,Loyal
PP0024305,3,5,17876.48,5,5,3,13,High Value
PP0024306,91,3,41239.79,3,3,4,10,Loyal
PP0024307,204,3,105353.0,1,3,5,9,Regular
PP0024308,93,4,13384.02,3,4,3,10,Loyal
PP0024309,49,1,4971.43,4,1,2,7,Regular
PP0024310,226,1,1480.39,1,1,1,3,Lost
PP0024311,150,3,19832.510000000002,2,3,3,8,Regular
PP0024312,80,2,6992.219999999999,3,2,2,7,Regular
PP0024313,43,5,63434.73,4,5,4,13,High Value
PP0024314,52,7,107230.73,4,5,5,14,High Value
PP0024315,83,2,4975.17,3,2,2,7,Regular
PP0024316,270,2,7626.84,1,2,2,5,Needs Attention
PP0024317,12,4,86786.44,5,4,5,14,High Value
PP0024318,31,3,79865.26000000001,4,3,5,12,Loyal
PP0024319,3,4,11930.25,5,4,3,12,Loyal
PP0024320,29,2,2669.35,4,2,1,7,Regular
PP0024321,118,2,8543.99,2,2,2,6,Needs Attention
PP0024322,329,1,1755.36,1,1,1,3,Lost
PP0024323,159,2,2771.34,2,2,1,5,Needs Attention
PP0024324,250,1,3754.16,1,1,1,3,Lost
PP0024325,35,2,519.13,4,2,1,7,Regular
PP0024326,360,1,1199.18,1,1,1,3,Lost
PP0024327,35,2,7542.389999999999,4,2,2,8,Regular
PP0024328,9,3,37577.36,5,3,4,12,Loyal
PP0024329,133,5,64828.78,2,5,4,11,Loyal
PP0024330,40,3,23150.43,4,3,4,11,Loyal
PP0024331,24,3,37426.97,5,3,4,12,Loyal
PP0024332,131,4,64703.65,2,4,4,10,Loyal
PP0024333,19,2,6979.610000000001,5,2,2,9,Regular
PP0024334,64,1,10352.93,3,1,3,7,Regular
PP0024335,65,4,10239.390000000001,3,4,3,10,Loyal
PP0024336,61,1,1171.28,4,1,1,6,Needs Attention
PP0024338,131,3,31029.22,2,3,4,9,Regular
PP0024339,61,3,6949.07,4,3,2,9,Regular
PP0024340,37,3,32607.389999999996,4,3,4,11,Loyal
PP0024341,117,5,6706.26,2,5,2,9,Regular
PP0024342,236,1,2297.59,1,1,1,3,Lost
PP0024344,203,1,874.43,1,1,1,3,Lost
PP0024345,158,2,21928.16,2,2,3,7,Regular
PP0024346,332,1,1209.86,1,1,1,3,Lost
PP0024347,208,1,116.87,1,1,1,3,Lost
PP0024348,47,1,14646.42,4,1,3,8,Regular
PP0024349,20,3,103931.37999999999,5,3,5,13,High Value
PP0024350,14,5,90090.51999999999,5,5,5,15,High Value
PP0024351,5,7,87680.44,5,5,5,15,High Value
PP0024352,4,2,93304.98999999999,5,2,5,12,Loyal
PP0024353,16,5,17042.63,5,5,3,13,High Value
PP0024354,29,2,21550.17,4,2,3,9,Regular
PP0024355,108,4,20031.18,3,4,3,10,Loyal
PP0024356,88,4,85936.49,3,4,5,12,Loyal
PP0024357,47,5,84834.51,4,5,5,14,High Value
PP0024358,328,1,58075.32,1,1,4,6,Needs Attention
PP0024359,172,2,1884.79,2,2,1,5,Needs Attention
PP0024360,332,1,2589.28,1,1,1,3,Lost
PP0024362,316,1,1596.54,1,1,1,3,Lost
PP0024363,124,4,79486.09,2,4,5,11,Loyal
PP0024364,225,3,97654.54,1,3,5,9,Regular
PP0024365,119,5,14289.29,2,5,3,10,Loyal
PP0024367,68,4,16160.010000000002,3,4,3,10,Loyal
PP0024368,3,4,7872.48,5,4,2,11,Loyal
PP0024369,154,3,9957.24,2,3,2,7,Regular
PP0024370,60,4,139586.6,4,4,5,13,High Value
PP0024372,13,4,22343.46,5,4,3,12,Loyal
PP0024373,351,1,4282.55,1,1,1,3,Lost
PP0024374,25,1,1488.64,5,1,1,7,Regular
PP0024375,12,4,95470.25,5,4,5,14,High Value
PP0024376,28,3,6879.34,5,3,2,10,Loyal
PP0024377,197,3,12777.599999999999,1,3,3,7,Regular
PP0024379,70,4,10870.05,3,4,3,10,Loyal
PP0024381,211,1,3715.37,1,1,1,3,Lost
PP0024382,144,7,87465.5,2,5,5,12,Loyal
PP0024384,54,2,9110.59,4,2,2,8,Regular
PP0024385,143,1,1073.67,2,1,1,4,Lost
PP0024386,158,3,91171.68,2,3,5,10,Loyal
PP0024387,12,2,5897.27,5,2,2,9,Regular
PP0024388,297,1,15156.61,1,1,3,5,Needs Attention
PP0024389,297,1,3117.8,1,1,1,3,Lost
PP0024390,85,2,5278.389999999999,3,2,2,7,Regular
PP0024391,172,3,84818.48,2,3,5,10,Loyal
PP0024392,174,2,30944.41,2,2,4,8,Regular
PP0024393,75,1,4741.89,3,1,2,6,Needs Attention
PP0024394,111,2,2772.99,2,2,1,5,Needs Attention
PP0024395,84,2,3327.62,3,2,1,6,Needs Attention
PP0024396,350,1,53056.21,1,1,4,6,Needs Attention
PP0024397,9,4,69404.21,5,4,5,14,High Value
PP0024398,75,3,90411.8,3,3,5,11,Loyal
PP0024399,121,3,55226.049999999996,2,3,4,9,Regular
PP0024400,255,1,4020.9,1,1,1,3,Lost
PP0024401,178,3,92140.88,2,3,5,10,Loyal
PP0024402,53,1,17318.75,4,1,3,8,Regular
PP0024403,32,6,99028.09999999999,4,5,5,14,High Value
PP0024406,242,2,2738.3900000000003,1,2,1,4,Lost
PP0024407,25,6,87592.86000000002,5,5,5,15,High Value
PP0024408,51,2,20886.23,4,2,3,9,Regular
PP0024409,168,1,1331.05,2,1,1,4,Lost
PP0024410,59,5,169886.93,4,5,5,14,High Value
PP0024411,8,4,23408.489999999998,5,4,4,13,High Value
PP0024412,268,1,50574.17,1,1,4,6,Needs Attention
PP0024413,50,2,64458.56,4,2,4,10,Loyal
PP0024414,269,1,17710.09,1,1,3,5,Needs Attention
PP0024415,13,3,5395.36,5,3,2,10,Loyal
PP0024416,267,2,18851.29,1,2,3,6,Needs Attention
PP0024417,25,5,23156.48,5,5,4,14,High Value
PP0024418,19,6,15447.69,5,5,3,13,High Value
PP0024419,343,1,1567.81,1,1,1,3,Lost
PP0024420,216,1,33992.56,1,1,4,6,Needs Attention
PP0024421,58,4,22554.42,4,4,3,11,Loyal
PP0024422,326,1,3492.08,1,1,1,3,Lost
PP0024423,346,2,4086.34,1,2,1,4,Lost
PP0024424,128,4,8437.95,2,4,2,8,Regular
PP0024425,74,3,31706.07,3,3,4,10,Loyal
PP0024426,230,2,6608.280000000001,1,2,2,5,Needs Attention
PP0024427,3,4,41316.06,5,4,4,13,High Value
PP0024428,5,2,18873.25,5,2,3,10,Loyal
PP0024429,6,2,20107.800000000003,5,2,3,10,Loyal
PP0024430,15,1,1669.55,5,1,1,7,Regular
PP0024431,29,2,21802.64,4,2,3,9,Regular
PP0024432,75,2,5387.72,3,2,2,7,Regular
PP0024433,34,3,8082.74,4,3,2,9,Regular
PP0024434,150,5,28121.409999999996,2,5,4,11,Loyal
PP0024435,208,1,4936.45,1,1,2,4,Lost
PP0024436,241,2,19520.61,1,2,3,6,Needs Attention
PP0024437,162,3,8304.93,2,3,2,7,Regular
PP0024438,100,4,59409.78,3,4,4,11,Loyal
PP0024439,279,1,250.42,1,1,1,3,Lost
PP0024440,71,4,8515.78,3,4,2,9,Regular
PP0024441,298,2,14292.69,1,2,3,6,Needs Attention
PP0024442,177,5,46902.48,2,5,4,11,Loyal
PP0024443,221,3,88471.3,1,3,5,9,Regular
PP0024444,338,1,19801.94,1,1,3,5,Needs Attention
PP0024445,23,1,3049.51,5,1,1,7,Regular
PP0024446,198,3,26715.64,1,3,4,8,Regular
PP0024447,30,3,7789.17,4,3,2,9,Regular
PP0024449,60,2,6534.54,4,2,2,8,Regular
PP0024450,38,4,114799.46,4,4,5,13,High Value
PP0024451,237,3,13890.189999999999,1,3,3,7,Regular
PP0024453,342,1,4432.05,1,1,2,4,Lost
PP0024454,62,2,2818.79,4,2,1,7,Regular
PP0024455,79,3,155811.34,3,3,5,11,Loyal
PP0024456,23,5,114972.01,5,5,5,15,High Value
PP0024457,26,4,47826.79,5,4,4,13,High Value
PP0024458,44,5,10512.13,4,5,3,12,Loyal
PP0024459,146,3,59088.75,2,3,4,9,Regular
PP0024461,148,1,27928.31,2,1,4,7,Regular
PP0024463,182,4,80951.11,2,4,5,11,Loyal
PP0024464,196,1,3190.05,1,1,1,3,Lost
PP0024465,34,4,59829.95,4,4,4,12,Loyal
PP0024466,92,4,12325.9,3,4,3,10,Loyal
PP0024468,252,2,20474.87,1,2,3,6,Needs Attention
PP0024470,11,4,14496.710000000001,5,4,3,12,Loyal
PP0024471,126,5,8299.25,2,5,2,9,Regular
PP0024472,290,1,2734.7,1,1,1,3,Lost
PP0024473,23,3,84723.44,5,3,5,13,High Value
PP0024474,223,2,6672.9400000000005,1,2,2,5,Needs Attention
PP0024475,49,1,1893.33,4,1,1,6,Needs Attention
PP0024476,266,2,7123.0,1,2,2,5,Needs Attention
PP0024477,294,1,9460.6,1,1,2,4,Lost
PP0024478,256,2,61273.62,1,2,4,7,Regular
PP0024479,150,5,5632.7,2,5,2,9,Regular
PP0024480,69,3,91118.53,3,3,5,11,Loyal
PP0024481,43,2,4920.67,4,2,2,8,Regular
PP0024482,243,4,34735.2,1,4,4,9,Regular
PP0024483,219,3,6463.4800000000005,1,3,2,6,Needs Attention
PP0024484,154,3,18674.350000000002,2,3,3,8,Regular
PP0024486,281,1,1055.95,1,1,1,3,Lost
PP0024487,163,4,50474.17,2,4,4,10,Loyal
PP0024488,117,2,24914.34,2,2,4,8,Regular
PP0024489,130,4,30732.82,2,4,4,10,Loyal
PP0024490,165,5,19868.28,2,5,3,10,Loyal
PP0024491,12,3,5601.27,5,3,2,10,Loyal
PP0024492,29,5,53892.39,4,5,4,13,High Value
PP0024493,205,3,11202.98,1,3,3,7,Regular
PP0024494,2,4,21692.61,5,4,3,12,Loyal
PP0024495,182,1,3145.73,2,1,1,4,Lost
PP0024496,184,2,29613.32,1,2,4,7,Regular
PP0024497,154,4,74471.09,2,4,5,11,Loyal
PP0024498,71,4,86666.06,3,4,5,12,Loyal
PP0024499,162,2,17303.989999999998,2,2,3,7,Regular
PP0024500,33,5,61982.42,4,5,4,13,High Value
PP0024501,53,2,4350.0599999999995,4,2,2,8,Regular
PP0024502,75,1,25236.17,3,1,4,8,Regular
PP0024503,164,3,8626.66,2,3,2,7,Regular
PP0024504,80,3,7488.52,3,3,2,8,Regular
PP0024505,51,3,2872.16,4,3,1,8,Regular
PP0024506,75,4,18459.65,3,4,3,10,Loyal
PP0024507,16,2,38843.46000000001,5,2,4,11,Loyal
PP0024508,275,2,502.03,1,2,1,4,Lost
PP0024509,141,3,76812.55,2,3,5,10,Loyal
PP0024510,5,3,23767.309999999998,5,3,4,12,Loyal
PP0024511,3,5,95202.75,5,5,5,15,High Value
PP0024512,67,2,7077.719999999999,3,2,2,7,Regular
PP0024513,305,1,9674.37,1,1,2,4,Lost
PP0024514,12,2,4931.21,5,2,2,9,Regular
PP0024515,118,1,49368.48,2,1,4,7,Regular
PP0024517,24,2,18783.059999999998,5,2,3,10,Loyal
PP0024518,252,1,12793.47,1,1,3,5,Needs Attention
PP0024519,51,1,873.87,4,1,1,6,Needs Attention
PP0024520,69,3,84928.21,3,3,5,11,Loyal
PP0024521,171,2,9596.98,2,2,2,6,Needs Attention
PP0024522,168,1,93776.11,2,1,5,8,Regular
PP0024523,229,2,45984.18,1,2,4,7,Regular
PP0024524,34,1,3058.33,4,1,1,6,Needs Attention
PP0024525,107,3,10491.33,3,3,3,9,Regular
PP0024526,96,4,7056.62,3,4,2,9,Regular
PP0024527,230,1,373.0,1,1,1,3,Lost
PP0024528,18,2,14762.720000000001,5,2,3,10,Loyal
PP0024529,19,2,10015.38,5,2,3,10,Loyal
PP0024530,20,4,12043.68,5,4,3,12,Loyal
PP0024531,177,2,15995.17,2,2,3,7,Regular
PP0024532,173,3,5176.98,2,3,2,7,Regular
PP0024533,108,2,92526.16,3,2,5,10,Loyal
PP0024534,75,3,60256.34,3,3,4,10,Loyal
PP0024535,112,3,11778.369999999999,2,3,3,8,Regular
PP0024536,77,1,2964.4,3,1,1,5,Needs Attention
PP0024538,52,3,42277.91999999999,4,3,4,11,Loyal
PP0024539,130,1,1580.15,2,1,1,4,Lost
PP0024540,70,3,13825.86,3,3,3,9,Regular
PP0024541,45,3,86866.91,4,3,5,12,Loyal
PP0024542,23,3,5127.16,5,3,2,10,Loyal
PP0024543,99,5,134602.94,3,5,5,13,High Value
PP0024545,92,3,35541.92,3,3,4,10,Loyal
PP0024546,15,4,54327.91,5,4,4,13,High Value
PP0024547,20,1,962.6,5,1,1,7,Regular
PP0024548,143,2,15231.36,2,2,3,7,Regular
PP0024549,297,1,4792.95,1,1,2,4,Lost
PP0024550,100,3,73312.51999999999,3,3,5,11,Loyal
PP0024551,193,3,4356.82,1,3,2,6,Needs Attention
PP0024552,7,4,67186.08,5,4,4,13,High Value
PP0024553,147,3,22828.23,2,3,3,8,Regular
PP0024555,51,7,17706.19,4,5,3,12,Loyal
PP0024556,32,8,89999.33,4,5,5,14,High Value
PP0024557,31,5,109111.59,4,5,5,14,High Value
PP0024558,57,3,26835.1,4,3,4,11,Loyal
PP0024559,29,2,5365.7,4,2,2,8,Regular
PP0024560,253,3,42809.11,1,3,4,8,Regular
PP0024562,32,4,27006.29,4,4,4,12,Loyal
PP0024563,59,1,61836.99,4,1,4,9,Regular
PP0024564,63,2,4281.49,3,2,1,6,Needs Attention
PP0024565,35,1,11242.86,4,1,3,8,Regular
PP0024566,36,2,75736.89,4,2,5,11,Loyal
PP0024567,147,2,6606.16,2,2,2,6,Needs Attention
PP0024568,361,1,3983.64,1,1,1,3,Lost
PP0024569,212,1,1240.68,1,1,1,3,Lost
PP0024570,1,4,18400.28,5,4,3,12,Loyal
PP0024571,266,4,46175.16,1,4,4,9,Regular
PP0024572,35,4,61121.399999999994,4,4,4,12,Loyal
PP0024573,39,3,16477.32,4,3,3,10,Loyal
PP0024574,305,1,4293.63,1,1,2,4,Lost
PP0024575,104,3,15830.34,3,3,3,9,Regular
PP0024576,212,1,9230.62,1,1,2,4,Lost
PP0024577,5,5,22299.72,5,5,3,13,High Value
PP0024578,324,1,3869.39,1,1,1,3,Lost
PP0024579,114,2,7385.139999999999,2,2,2,6,Needs Attention
PP0024580,3,3,5480.84,5,3,2,10,Loyal
PP0024581,58,6,44696.07,4,5,4,13,High Value
PP0024582,230,1,14962.86,1,1,3,5,Needs Attention
PP0024583,306,1,112.45,1,1,1,3,Lost
PP0024584,21,4,17719.05,5,4,3,12,Loyal
PP0024585,25,2,3444.8999999999996,5,2,1,8,Regular
PP0024586,63,3,89137.43,3,3,5,11,Loyal
PP0024587,206,2,4737.84,1,2,2,5,Needs Attention
PP0024588,201,1,84309.05,1,1,5,7,Regular
PP0024589,22,4,12409.630000000001,5,4,3,12,Loyal
PP0024590,78,2,5552.65,3,2,2,7,Regular
PP0024591,68,2,81103.59,3,2,5,10,Loyal
PP0024592,29,4,69967.14,4,4,5,13,High Value
PP0024593,10,2,2216.33,5,2,1,8,Regular
PP0024594,177,3,65953.51,2,3,4,9,Regular
PP0024596,50,3,4607.1900000000005,4,3,2,9,Regular
PP0024597,285,1,11988.48,1,1,3,5,Needs Attention
PP0024599,6,3,14219.32,5,3,3,11,Loyal
PP0024600,32,6,27650.2,4,5,4,13,High Value
PP0024601,240,2,2887.5499999999997,1,2,1,4,Lost
PP0024602,21,4,9232.720000000001,5,4,2,11,Loyal
PP0024603,37,6,96153.38,4,5,5,14,High Value
PP0024604,227,4,15797.210000000001,1,4,3,8,Regular
PP0024605,155,2,1144.26,2,2,1,5,Needs Attention
PP0024606,32,3,5985.82,4,3,2,9,Regular
PP0024607,85,2,45078.35,3,2,4,9,Regular
PP0024608,87,1,81701.56,3,1,5,9,Regular
PP0024609,14,3,6180.38,5,3,2,10,Loyal
PP0024610,153,2,4394.97,2,2,2,6,Needs Attention
PP0024611,120,3,60151.62,2,3,4,9,Regular
PP0024612,154,1,1594.04,2,1,1,4,Lost
PP0024613,93,3,72655.52,3,3,5,11,Loyal
PP0024614,14,6,14827.86,5,5,3,13,High Value
PP0024615,183,3,9003.81,2,3,2,7,Regular
PP0024616,6,2,6469.73,5,2,2,9,Regular
PP0024617,80,2,7600.889999999999,3,2,2,7,Regular
PP0024618,30,3,99048.95,4,3,5,12,Loyal
PP0024619,118,2,4190.55,2,2,1,5,Needs Attention
PP0024620,32,1,628.47,4,1,1,6,Needs Attention
PP0024621,142,2,3858.6499999999996,2,2,1,5,Needs Attention
PP0024622,106,4,128858.33,3,4,5,12,Loyal
PP0024623,63,1,40780.18,3,1,4,8,Regular
PP0024624,84,3,52469.31,3,3,4,10,Loyal
PP0024625,1,6,13731.33,5,5,3,13,High Value
PP0024626,227,1,15123.33,1,1,3,5,Needs Attention
PP0024627,133,4,17053.14,2,4,3,9,Regular
PP0024628,11,4,4257.34,5,4,1,10,Loyal
PP0024629,13,1,1164.84,5,1,1,7,Regular
PP0024630,32,4,72455.05,4,4,5,13,High Value
PP0024631,92,2,81401.12,3,2,5,10,Loyal
PP0024632,161,3,9869.28,2,3,2,7,Regular
PP0024633,117,2,41965.630000000005,2,2,4,8,Regular
PP0024634,149,4,6923.16,2,4,2,8,Regular
PP0024636,268,3,79521.42,1,3,5,9,Regular
PP0024637,42,2,5692.42,4,2,2,8,Regular
PP0024639,23,4,64194.99,5,4,4,13,High Value
PP0024640,67,5,91100.76000000001,3,5,5,13,High Value
PP0024641,57,4,17040.87,4,4,3,11,Loyal
PP0024642,3,2,64002.75,5,2,4,11,Loyal
PP0024643,272,1,3250.68,1,1,1,3,Lost
PP0024644,8,4,46661.83,5,4,4,13,High Value
PP0024646,104,4,3706.34,3,4,1,8,Regular
PP0024647,283,1,4939.51,1,1,2,4,Lost
PP0024648,92,4,8578.130000000001,3,4,2,9,Regular
PP0024649,89,2,5431.07,3,2,2,7,Regular
PP0024650,220,3,119838.08,1,3,5,9,Regular
PP0024651,169,1,1744.63,2,1,1,4,Lost
PP0024652,154,2,22815.839999999997,2,2,3,7,Regular
PP0024654,137,3,10395.25,2,3,3,8,Regular
PP0024655,213,5,11947.029999999999,1,5,3,9,Regular
PP0024657,43,3,7273.83,4,3,2,9,Regular
PP0024658,128,3,3845.92,2,3,1,6,Needs Attention
PP0024659,239,1,16446.25,1,1,3,5,Needs Attention
PP0024660,195,2,38392.32,1,2,4,7,Regular
PP0024661,1,2,3534.88,5,2,1,8,Regular
PP0024662,137,4,136683.42,2,4,5,11,Loyal
PP0024663,40,2,20574.47,4,2,3,9,Regular
PP0024664,61,4,9522.92,4,4,2,10,Loyal
PP0024665,3,2,10317.58,5,2,3,10,Loyal
PP0024666,54,3,12361.92,4,3,3,10,Loyal
PP0024667,118,3,10607.16,2,3,3,8,Regular
PP0024668,90,1,227.94,3,1,1,5,Needs Attention
PP0024670,136,4,70435.77,2,4,5,11,Loyal
PP0024671,28,6,109922.65,5,5,5,15,High Value
PP0024672,58,3,8624.25,4,3,2,9,Regular
PP0024673,34,3,4727.7,4,3,2,9,Regular
PP0024674,86,5,125663.79999999999,3,5,5,13,High Value
PP0024675,55,2,4057.41,4,2,1,7,Regular
PP0024676,58,3,93661.01000000001,4,3,5,12,Loyal
PP0024677,243,1,3786.7,1,1,1,3,Lost
PP0024678,135,3,6948.11,2,3,2,7,Regular
PP0024679,9,4,11930.84,5,4,3,12,Loyal
PP0024680,107,6,11404.890000000001,3,5,3,11,Loyal
PP0024681,283,2,40034.14,1,2,4,7,Regular
PP0024682,115,4,27516.050000000003,2,4,4,10,Loyal
PP0024683,337,1,3031.72,1,1,1,3,Lost
PP0024684,208,2,1804.49,1,2,1,4,Lost
PP0024685,48,5,88333.21,4,5,5,14,High Value
PP0024686,150,1,1375.0,2,1,1,4,Lost
PP0024687,108,4,7675.32,3,4,2,9,Regular
PP0024688,91,4,6609.99,3,4,2,9,Regular
PP0024689,71,4,12053.8,3,4,3,10,Loyal
PP0024690,268,2,17370.1,1,2,3,6,Needs Attention
PP0024691,77,3,7140.04,3,3,2,8,Regular
PP0024692,281,3,21490.829999999998,1,3,3,7,Regular
PP0024693,202,2,26961.420000000002,1,2,4,7,Regular
PP0024694,4,4,10907.550000000001,5,4,3,12,Loyal
PP0024695,261,2,8183.35,1,2,2,5,Needs Attention
PP0024696,57,6,43458.22,4,5,4,13,High Value
PP0024698,129,3,9422.98,2,3,2,7,Regular
PP0024699,47,3,74120.58,4,3,5,12,Loyal
PP0024700,115,3,102912.21,2,3,5,10,Loyal
PP0024701,99,5,6233.25,3,5,2,10,Loyal
PP0024702,241,2,17111.32,1,2,3,6,Needs Attention
PP0024703,68,4,49295.59,3,4,4,11,Loyal
PP0024704,172,4,21247.15,2,4,3,9,Regular
PP0024705,21,8,32008.16,5,5,4,14,High Value
PP0024706,2,3,8254.75,5,3,2,10,Loyal
PP0024707,97,3,54028.76,3,3,4,10,Loyal
PP0024708,79,1,5903.96,3,1,2,6,Needs Attention
PP0024709,174,3,48374.91,2,3,4,9,Regular
PP0024710,55,4,34790.89,4,4,4,12,Loyal
PP0024711,20,7,59772.65000000001,5,5,4,14,High Value
PP0024712,144,2,18001.379999999997,2,2,3,7,Regular
PP0024713,40,3,83310.98,4,3,5,12,Loyal
PP0024714,21,4,65809.74,5,4,4,13,High Value
PP0024715,234,2,56249.85,1,2,4,7,Regular
PP0024716,152,2,6804.6,2,2,2,6,Needs Attention
PP0024717,161,2,8692.96,2,2,2,6,Needs Attention
PP0024719,78,4,8019.1900000000005,3,4,2,9,Regular
PP0024720,140,1,3954.6,2,1,1,4,Lost
PP0024721,52,1,13771.64,4,1,3,8,Regular
PP0024722,5,3,7315.5199999999995,5,3,2,10,Loyal
PP0024723,72,3,70556.45,3,3,5,11,Loyal
PP0024724,218,5,139017.97999999998,1,5,5,11,Loyal
PP0024726,33,7,18522.14,4,5,3,12,Loyal
PP0024727,104,2,5016.54,3,2,2,7,Regular
PP0024728,26,3,12031.86,5,3,3,11,Loyal
PP0024729,113,2,70786.23,2,2,5,9,Regular
PP0024730,3,4,50188.520000000004,5,4,4,13,High Value
PP0024731,64,4,15037.03,3,4,3,10,Loyal
PP0024732,58,1,1153.05,4,1,1,6,Needs Attention
PP0024733,4,4,94935.57,5,4,5,14,High Value
PP0024735,50,8,110377.37,4,5,5,14,High Value
PP0024736,123,1,74798.54,2,1,5,8,Regular
PP0024737,181,3,150854.09999999998,2,3,5,10,Loyal
PP0024738,101,2,15341.35,3,2,3,8,Regular
PP0024739,235,2,6876.35,1,2,2,5,Needs Attention
PP0024740,294,1,2863.21,1,1,1,3,Lost
PP0024741,231,3,18471.74,1,3,3,7,Regular
PP0024742,178,2,1189.33,2,2,1,5,Needs Attention
PP0024743,63,7,248216.69,3,5,5,13,High Value
PP0024744,78,3,75571.22,3,3,5,11,Loyal
PP0024745,23,4,69796.16,5,4,5,14,High Value
PP0024746,55,4,71660.88,4,4,5,13,High Value
PP0024747,207,1,4821.61,1,1,2,4,Lost
PP0024748,199,3,11271.04,1,3,3,7,Regular
PP0024749,59,3,23358.25,4,3,4,11,Loyal
PP0024750,284,1,2604.88,1,1,1,3,Lost
PP0024751,73,3,22084.289999999997,3,3,3,9,Regular
PP0024752,59,2,4952.4800000000005,4,2,2,8,Regular
PP0024753,180,2,3152.08,2,2,1,5,Needs Attention
PP0024754,117,2,8278.85,2,2,2,6,Needs Attention
PP0024755,131,3,4056.75,2,3,1,6,Needs Attention
PP0024756,66,3,84173.88,3,3,5,11,Loyal
PP0024757,43,2,10390.43,4,2,3,9,Regular
PP0024758,257,1,1243.18,1,1,1,3,Lost
PP0024760,92,2,3833.5,3,2,1,6,Needs Attention
PP0024761,101,3,7653.76,3,3,2,8,Regular
PP0024762,248,2,4422.68,1,2,2,5,Needs Attention
PP0024763,150,5,75638.36,2,5,5,12,Loyal
PP0024764,38,3,141983.89,4,3,5,12,Loyal
PP0024766,44,2,21134.6,4,2,3,9,Regular
PP0024767,21,3,40735.7,5,3,4,12,Loyal
PP0024768,152,4,105814.87,2,4,5,11,Loyal
PP0024769,28,8,153242.38999999998,5,5,5,15,High Value
PP0024770,120,2,73550.54,2,2,5,9,Regular
PP0024771,131,2,1757.74,2,2,1,5,Needs Attention
PP0024772,192,4,108846.02,1,4,5,10,Loyal
PP0024773,74,2,6354.7300000000005,3,2,2,7,Regular
PP0024774,39,4,77230.4,4,4,5,13,High Value
PP0024775,61,4,11246.9,4,4,3,11,Loyal
PP0024776,14,1,4284.08,5,1,2,8,Regular
PP0024777,132,3,2361.16,2,3,1,6,Needs Attention
PP0024778,238,1,3871.9,1,1,1,3,Lost
PP0024779,95,3,22997.68,3,3,3,9,Regular
PP0024780,98,2,3361.33,3,2,1,6,Needs Attention
PP0024781,218,3,2868.1099999999997,1,3,1,5,Needs Attention
PP0024782,139,4,47453.79,2,4,4,10,Loyal
PP0024783,23,5,50238.950000000004,5,5,4,14,High Value
PP0024784,316,1,11767.06,1,1,3,5,Needs Attention
PP0024785,154,3,163872.19,2,3,5,10,Loyal
PP0024786,97,3,100101.09,3,3,5,11,Loyal
PP0024787,179,1,993.87,2,1,1,4,Lost
PP0024788,61,5,21079.04,4,5,3,12,Loyal
PP0024789,4,2,9690.98,5,2,2,9,Regular
PP0024790,77,3,18877.43,3,3,3,9,Regular
PP0024791,97,3,963.46,3,3,1,7,Regular
PP0024792,16,4,10055.79,5,4,3,12,Loyal
PP0024794,121,5,132164.94,2,5,5,12,Loyal
PP0024795,77,3,64431.99,3,3,4,10,Loyal
PP0024796,80,4,8042.219999999999,3,4,2,9,Regular
PP0024797,44,3,26071.989999999998,4,3,4,11,Loyal
PP0024798,208,1,1720.47,1,1,1,3,Lost
PP0024799,117,4,14970.16,2,4,3,9,Regular
PP0024800,104,2,9631.19,3,2,2,7,Regular
PP0024801,111,3,69323.28,2,3,5,10,Loyal
PP0024802,33,5,93954.82999999999,4,5,5,14,High Value
PP0024803,1,4,12355.7,5,4,3,12,Loyal
PP0024804,137,3,76085.57,2,3,5,10,Loyal
PP0024805,89,4,121247.22,3,4,5,12,Loyal
PP0024806,5,3,21442.03,5,3,3,11,Loyal
PP0024808,31,1,4080.33,4,1,1,6,Needs Attention
PP0024809,151,3,100264.2,2,3,5,10,Loyal
PP0024810,54,3,31358.620000000003,4,3,4,11,Loyal
PP0024811,114,2,17858.649999999998,2,2,3,7,Regular
PP0024812,261,1,2192.98,1,1,1,3,Lost
PP0024813,253,1,213.86,1,1,1,3,Lost
PP0024814,17,5,64931.9,5,5,4,14,High Value
PP0024815,45,1,1604.26,4,1,1,6,Needs Attention
PP0024816,215,2,61157.33,1,2,4,7,Regular
PP0024817,59,3,82728.68,4,3,5,12,Loyal
PP0024818,55,5,48803.93,4,5,4,13,High Value
